,source,retweets,Text,timestamp,userlocation
138,Twitter Web App,2.0,"RT @Randbreloaded: #NewYork get tickets for this #food, #wine and #music event, October Hype October 15th https://t.co/OfbUeXkAc6 @Randbrel…",2022-09-17 03:34:51,
139,Twitter for iPhone,0.0,Which #wine pairs well with #truffle mac N cheese? 🤔 #vivino,2022-09-17 03:34:46,"Chicago, IL"
140,Sprout Social,0.0,".@VinitalyTour aims to be the gold standard of Italian #wine education. ""We have a long relationship with the wine… https://t.co/6lte8hdPuU",2022-09-17 03:30:00,Hong Kong
141,Drubot,1.0,"RT @BNodoubts: truth is , i tend to like all sweet tasty cereals all worthy of six bowls. #trending #facts #market #media #goals #facts #su…",2022-09-17 03:23:47,
142,Twitter for Android,1.0,"RT @CorkNCapLiquor: “𝘼𝙜𝙚 𝙖𝙥𝙥𝙚𝙖𝙧𝙨 𝙗𝙚𝙨𝙩 𝙞𝙣 𝙛𝙤𝙪𝙧 𝙩𝙝𝙞𝙣𝙜𝙨: 𝙤𝙡𝙙 𝙬𝙤𝙤𝙙 𝙩𝙤 𝙗𝙪𝙧𝙣, 𝙤𝙡𝙙 𝙬𝙞𝙣𝙚 𝙩𝙤 𝙙𝙧𝙞𝙣𝙠, 𝙤𝙡𝙙 𝙛𝙧𝙞𝙚𝙣𝙙𝙨 𝙩𝙤 𝙩𝙧𝙪𝙨𝙩, 𝙖𝙣𝙙 𝙤𝙡𝙙 𝙖𝙪𝙩𝙝𝙤𝙧𝙨 𝙩𝙤 𝙧𝙚𝙖𝙙.”…",2022-09-17 03:23:42,"Tucson, AZ"
143,Twitter for iPhone,0.0,"Hi everyone! I’m a little (lot) drunk, happy late  birthday to me! @BTS_twt #birthday #whoa #wine #needAnap https://t.co/bI0OhYdfBW",2022-09-17 03:20:44,"Portland, OR"
144,Tweet Suite,0.0,Keep calm and drink more #wine! #wineoclock #wineArt https://t.co/VOZe3wP6XH,2022-09-17 03:20:07,"Naples, FL"
145,Twitter for iPhone,0.0,"#Investment #Opportunity For #Resort - #Casino #Accommodations, #Wine #Vineyard, #Winery, #Golf In #WineCountry,… https://t.co/GGEQoAh5cL",2022-09-17 03:12:22,Los Angeles
146,Twitter for iPhone,2.0,"05 Clarendon Hills Clarendon #Syrah is seductive. Aromatically reminiscent of La Turque, the #wine is showing baked… https://t.co/npUQZbGaq4",2022-09-17 03:07:25,"De Luz, CA"
147,CellarTracker,0.0,Drinking 2019 Avalon Blend - #wine https://t.co/xwkceGdtrf,2022-09-17 03:05:57,Los Angeles
148,Twitter Web App,1.0,"truth is , i tend to like all sweet tasty cereals all worthy of six bowls. #trending #facts #market #media #goals… https://t.co/LlCnreXII1",2022-09-17 03:04:05,Everywhere
149,Tea Leaf Collective,0.0,"2018 Viticoltori de Conciliis Donnaluna Aglianico

🛒 &gt;&gt;&gt; https://t.co/xO8FYQWYXR

Delicious 3.8 star wine from Paes… https://t.co/ctM8iIAyBD",2022-09-17 03:03:09,"Sydney, Australia"
150,Tea Leaf Collective,0.0,"Prunotto Dolcetto d'Alba 2018

🛒 &gt;&gt;&gt; https://t.co/QDt3h8wk8t

Dolcetto is a lively ruby red color. Youthful and gra… https://t.co/FavNS2t8OM",2022-09-17 03:01:55,
151,Tweet Suite,0.0,Bring #WINE!! #wineoclock #wineselfies #winelovers https://t.co/c1rFE2GPu0,2022-09-17 03:00:08,"Naples, FL"
152,Twitter for Android,0.0,"Now, for a bottle of my all time favorite #wine!

Chappellet Cabernet Sauvignon, specifically a 2019. ❤️🍷💃 https://t.co/pEJCR2uHMC",2022-09-17 02:59:49,they/them NB⚧
153,TrollyPantsBot,0.0,"Vintage Unsigned Clear Glass Sherry/Cordial Wine Glasses Featuring An Etched Floral Motif
 #wine #Glasses… https://t.co/7weqA469Ly",2022-09-17 02:59:45,Nigeria
154,Twitter for iPhone,0.0,"When I came face to face with Snowden!

#snowden #weekend #wine https://t.co/id1yqWfd0R",2022-09-17 02:54:54,🌏
155,Twitter Web App,0.0,"Where to next? We have big plans and can help inspire you. 

Install the free @AccessLuxuryTV channel from the Roku… https://t.co/7H22RZzrgH",2022-09-17 02:43:00,Toronto
156,SriniScienceBot,2.0,RT @BNodoubts: Fake but good???? #trending #trendingnow #news #breakingnews #fashion #online #style #shoes #facts #market #media #goals #fa…,2022-09-17 02:42:37,
157,Twitter for Android,6.0,RT @BartlettBacchus: Giving this 2016 #BlackStallion Estate Cabernet from the Gaspare Vineyard a try tonight. Burgers (bison) setup and rea…,2022-09-17 02:42:05,
158,Twitter Web App,7.0,RT @BartlettBacchus: 1992 #Shafer Hillside Select. A fully mature 30 year old wine that’s still fresh and lush. A classic HHS that’s full o…,2022-09-17 02:40:43,
159,Tweet Suite,0.0,Wow #winelovers look at this #Wine bar! What do you think? #wineoclock #wineArt #wineselfies https://t.co/XXUIKHnCNo,2022-09-17 02:40:07,"Naples, FL"
160,Twitter for Android,7.0,"RT @silvano10: So far, quite good! 2017 Castello Di Ama Haiku… paired with home made ricotta &amp; spinach cannelloni  #wine #italianfood https…",2022-09-17 02:38:33,
161,Twitter for Android,7.0,RT @BartlettBacchus: 1992 #Shafer Hillside Select. A fully mature 30 year old wine that’s still fresh and lush. A classic HHS that’s full o…,2022-09-17 02:38:10,
162,Twitter Web App,2.0,RT @BNodoubts: Fake but good???? #trending #trendingnow #news #breakingnews #fashion #online #style #shoes #facts #market #media #goals #fa…,2022-09-17 02:37:07,Everywhere
163,Twitter Web App,1.0,"“𝘼𝙜𝙚 𝙖𝙥𝙥𝙚𝙖𝙧𝙨 𝙗𝙚𝙨𝙩 𝙞𝙣 𝙛𝙤𝙪𝙧 𝙩𝙝𝙞𝙣𝙜𝙨: 𝙤𝙡𝙙 𝙬𝙤𝙤𝙙 𝙩𝙤 𝙗𝙪𝙧𝙣, 𝙤𝙡𝙙 𝙬𝙞𝙣𝙚 𝙩𝙤 𝙙𝙧𝙞𝙣𝙠, 𝙤𝙡𝙙 𝙛𝙧𝙞𝙚𝙣𝙙𝙨 𝙩𝙤 𝙩𝙧𝙪𝙨𝙩, 𝙖𝙣𝙙 𝙤𝙡𝙙 𝙖𝙪𝙩𝙝𝙤𝙧𝙨 𝙩𝙤 𝙧𝙚𝙖… https://t.co/ixastrf0KF",2022-09-17 02:36:14,"4151-70 Avenue, Lloydminster, Alberta T9V 3L9"
164,Twitter for Android,7.0,"RT @silvano10: So far, quite good! 2017 Castello Di Ama Haiku… paired with home made ricotta &amp; spinach cannelloni  #wine #italianfood https…",2022-09-17 02:35:24,
165,Twitter Web App,2.0,Fake but good???? #trending #trendingnow #news #breakingnews #fashion #online #style #shoes #facts #market #media… https://t.co/xz4C9ll29R,2022-09-17 02:35:14,Everywhere
166,Even Newer Ditto,1.0,RT @JaimeSaysBlog: 5 Small Town Midwest Architecture Tours Worth Taking https://t.co/LMvaoQF5PX #ttot #travel #wanderlust #wine,2022-09-17 02:32:15,Outer Space
167,Post Share for JaimeSays,1.0,5 Small Town Midwest Architecture Tours Worth Taking https://t.co/LMvaoQF5PX #ttot #travel #wanderlust #wine,2022-09-17 02:31:02,"Chicago, IL"
168,Twitter Search Terms,0.0,Vintage Set Of 9 Unsigned Clear Glass Sherry/Cordial Wine Glasses Featuring An Etched Rim And Decorative Stem… https://t.co/3ERUUhYkIx,2022-09-17 02:30:54,"Moon, PA"
169,Cloud Campaign,0.0,"Wine is the perfect travel companion: whether it's in a bottle or on the way to your table, wine adds an extra laye… https://t.co/9EDcc9kAhC",2022-09-17 02:30:19,"San Diego, CA"
170,Twitter for Android,7.0,RT @BartlettBacchus: 1992 #Shafer Hillside Select. A fully mature 30 year old wine that’s still fresh and lush. A classic HHS that’s full o…,2022-09-17 02:29:58,
171,Twitter for iPhone,1.0,"RT @frazorzi: Out now on @WSJ The Wall Street Journal / How to read a wine label?

Gain Label Literacy: You need a degree of savvy to glean…",2022-09-17 02:26:51,"Princeton, NJ"
172,Twitter Web App,1.0,"RT @sweatynconfused: Tonight's #abc2020 has got me all wound up! An expert hunter would know how to handle their weapon. Just saying.

Yup,…",2022-09-17 02:26:08,"Delaware, USA"
173,Twitter Web App,1.0,"Tonight's #abc2020 has got me all wound up! An expert hunter would know how to handle their weapon. Just saying.

Y… https://t.co/ceilRVV1mI",2022-09-17 02:25:39,
174,Twitter for iPad,2.0,"RT @jonmagnussonof: An Italian jazz pianist interpreting the Swedish melancholy.

Listen on your service of choice 👉 https://t.co/pJx5pVig1…",2022-09-17 02:24:21,Minnesota
175,Twitter Web App,0.0,That banana ice vape is nice. Pure banana flavor. 🍌#trending #facts #market #media #goals #facts #success #podcast… https://t.co/JlbJBAWWVr,2022-09-17 02:23:15,Everywhere
176,Twitter for Android,0.0,"Solve for X and check

#Whisky #Wine #Beer #Vodka #Tequila #Rum #Drink #Coffee #Math #Algebra https://t.co/PKuemRDHdb",2022-09-17 02:22:28,"Tucson, AZ"
177,CellarTracker,0.0,Drinking 2018 Lumen Grenache Portico Hills Vineyard - #wine https://t.co/OtmJHANVyX,2022-09-17 02:20:09,New Orleans
178,Tweet Suite,0.0,#Winelovers there is always time for another glass of #wine! #wineoclock #wineselfies https://t.co/boYvWu2cE9,2022-09-17 02:20:07,"Naples, FL"
179,Twitter Web App,3.0,RT @DOMAINE_CEBENE: Syrah from Les Bancèls. No rain for 3 months so small bunches of very concentrated grapes. We'll need to vinify very ca…,2022-09-17 02:19:50,"Montreal, QC, Canada"
180,newsy.co,0.0,Alesong Brewing &amp;amp; Blending Announces the Beer List for Terroir Festival - https://t.co/Mk5HS0nxfT #beer… https://t.co/eUmnQOpDTg,2022-09-17 02:19:35,"New York City, NY"
181,Kyle2USuccess,1.0,RT @BNodoubts: Who-cares. #trending #facts #market #media #goals #facts #success #podcast #business  #life #cannabis #wine #golf #sports #b…,2022-09-17 02:17:43,
182,recurpost.com,2.0,"An Italian jazz pianist interpreting the Swedish melancholy.

Listen on your service of choice 👉… https://t.co/5aeTiaI3F5",2022-09-17 02:16:47,"Stockholm, Sweden"
183,Twitter for iPhone,0.0,#nodine #only #wine #blacknwhite #photography patiently waiting for the markets to tank even more~ https://t.co/caCtpWBHLX,2022-09-17 02:16:17,
184,Twitter for iPhone,7.0,"RT @silvano10: So far, quite good! 2017 Castello Di Ama Haiku… paired with home made ricotta &amp; spinach cannelloni  #wine #italianfood https…",2022-09-17 02:13:20,"Forgetaboutit, New Jersey, USA"
185,Twitter Web App,1.0,Who-cares. #trending #facts #market #media #goals #facts #success #podcast #business  #life #cannabis #wine #golf #sports #breakingnews,2022-09-17 02:12:47,Everywhere
186,Twitter for iPhone,0.0,Pricy but worth it. #wine https://t.co/EvA9XAYzJ0,2022-09-17 02:09:50,
187,Twitter for iPhone,6.0,"RT @RoebuckSteve1: Life is good my friends!

@teamhrc @GlennNashville @CoastCabCritic @cynthia_hayes @AmauryCarrasco @Noles31BB @AttorneySo…",2022-09-17 02:08:24,"Las Vegas, NV"
188,Twitter for iPhone,3.0,"RT @anil_taneja1: Chasselas is Switzerland’s most famous wine. But lesser known is Petite Arvine; grown primarily in Valais, it’s more frui…",2022-09-17 02:07:18,"Las Vegas, NV"
189,Twitter for iPhone,7.0,RT @BartlettBacchus: 1992 #Shafer Hillside Select. A fully mature 30 year old wine that’s still fresh and lush. A classic HHS that’s full o…,2022-09-17 02:07:11,"Las Vegas, NV"
190,Twitter for iPhone,7.0,"RT @silvano10: So far, quite good! 2017 Castello Di Ama Haiku… paired with home made ricotta &amp; spinach cannelloni  #wine #italianfood https…",2022-09-17 02:06:36,"Las Vegas, NV"
191,Twitter for iPhone,2.0,RT @SDWineReviews: Famtastic might of amazing Second Growth and equivalent #Bordeaux #wine. They were all exceptional but the 2000 Pichon L…,2022-09-17 02:06:26,"Las Vegas, NV"
192,CellarTracker,0.0,Drinking 2017 Linden Chardonnay Avenius - #wine https://t.co/UaSXa3bFhJ,2022-09-17 02:06:07,"Northern Virginia, USA"
193,CellarTracker,0.0,Drinking 2014 St. Innocent Pinot Noir Special Selection Zenith Vineyard - #wine https://t.co/psFJ1gadc7,2022-09-17 02:04:57,"Northern Virginia, USA"
194,CellarTracker,0.0,Drinking 2015 Pine Ridge Vineyards Cabernet Sauvignon Rutherford - #wine https://t.co/H0w7P8Doin,2022-09-17 02:04:32,"Northern Virginia, USA"
195,CellarTracker,0.0,Drinking 2013 Barnett Vineyards Cabernet Sauvignon Rattlesnake - #wine https://t.co/J9NMTkaihW,2022-09-17 02:04:01,"Northern Virginia, USA"
196,Twitter Web App,2.0,RT @DroughtDenise: The quality of #Texas grapes and #wine will be higher after a summer of intense #drought and heat that reduced the grape…,2022-09-17 02:03:48,
197,CellarTracker,0.0,Drinking 2014 Ken Wright Pinot Noir Latchkey Vineyard - #wine https://t.co/hElG5IsqcP,2022-09-17 02:03:33,"Northern Virginia, USA"
198,AMT_To_Twitt_Listings,0.0,https://t.co/E9xcLwnLJs 10 oz Silver#plated #vintage #wine Goblet https://t.co/J9nvpRVQAD,2022-09-17 02:03:04,United States
199,Twitter for Android,0.0,"I'm always a touch wary of wine labels that are well designed because often, the juice inside isn't that great. 

T… https://t.co/SQMc0w6vxD",2022-09-17 02:02:50,between the lines 
200,Twitter for iPhone,2.0,RT @DroughtDenise: The quality of #Texas grapes and #wine will be higher after a summer of intense #drought and heat that reduced the grape…,2022-09-17 02:02:39,"Lincoln, Nebraska"
201,Tea Leaf Collective,0.0,"Endrizzi Cuvée Dalis 2019

🛒 &gt;&gt;&gt; https://t.co/xX6iPLBSFg

Freshness and elegance, this wine pays homage to its mine… https://t.co/qribAAaBV9",2022-09-17 02:01:45,
202,Twitter for iPhone,2.0,"RT @BCDlane: Join us for our HAPPY ""Pau🙌Hana"" HOUR at @BigCityDiner at @KaimukiHawaii @KailuaNEWS @WindwardMall #Pearlridge &amp; @WaipioCenter…",2022-09-17 02:00:42,"Honolulu, Oahu, Hawaii"
203,Twitter for Android,2.0,"RT @TravelMonk2: No dessert. But will take this Pinot Noir! #wine #winefinish #AskForFred #chillinwithTM2 
#TM2Verified ✅️🐒 https://t.co/dR…",2022-09-17 02:00:15,"Denver, CO"
204,Tweet Suite,0.0,Some speciality niches we work with are in the #wine #fitness #wellness #auto industries https://t.co/WzImmhB9a9 https://t.co/KI9GG84moM,2022-09-17 02:00:09,"Naples, FL"
205,Tweet Suite,0.0,#Wine is bottled poetry!! https://t.co/3rcZEVnpJr,2022-09-17 02:00:07,"Naples, FL"
206,Twitter for Android,2.0,"RT @TravelMonk2: No dessert. But will take this Pinot Noir! #wine #winefinish #AskForFred #chillinwithTM2 
#TM2Verified ✅️🐒 https://t.co/dR…",2022-09-17 02:00:01,"Denver, CO"
207,Twitter for Android,2.0,"No dessert. But will take this Pinot Noir! #wine #winefinish #AskForFred #chillinwithTM2 
#TM2Verified ✅️🐒 https://t.co/dRJnggCiHc",2022-09-17 01:57:49,Backpack Pocket 
208,Twitter for iPhone,1.0,"RT @Noble_Estates: Happy Friday🥂

Foss Marai Extra Dry - Available at the LCBO
.
.
.
#lcbo #lcbowine #wine #winelover #sparklingwine https:…",2022-09-17 01:56:40,Toronto
209,Twitter Web App,2.0,The quality of #Texas grapes and #wine will be higher after a summer of intense #drought and heat that reduced the… https://t.co/KvdpqdvMxZ,2022-09-17 01:56:00,Nebraska
210,Twitter Web App,2.0,"RT @mlzema: #TwitterSupperClub
#FridayNightFeast!

Baked Sweet &amp; Sour Pork Ribs
Steamed Yellow Squash
Baked Potato w/Rosemary/Thyme/Sea Sal…",2022-09-17 01:53:29,$ETH $MATIC $USDC $LINK $SOL.
211,Information Critical,1.0,"RT @RudiGourmand: Today's wine is a #syrah from McLaren Vale AGI (S/SE #Australia 

Floral leather cherry cedar vanilla on nose, more on pa…",2022-09-17 01:53:26,Virginia
212,Information Critical,3.0,"RT @hydamus: How about a stupendous blend of Viognier and Muscat to start your weekend? 💫🤩

@domainewardy Private Selection White oozes wit…",2022-09-17 01:52:46,Virginia
213,Twitter for iPhone,0.0,Need #wine bar recommendations in #Lisbon #Portugal. Please.,2022-09-17 01:50:41,United States
214,RoArtistry,25.0,"RT @TrendyM_: Rustenburg Twitter, here something for you to checkout on the 24th of September 2022. 🍷🎨🖌

#Sipandpaint #art #wine https://t.…",2022-09-17 01:48:50,Artistron
215,Twitter for iPhone,0.0,When she comes home from drill early to make sure you have that plus 1… 🥳😍… #wine&amp;waterfalls,2022-09-17 01:45:59,
216,Twitter for Android,0.0,Paint &amp; Wine with Jenna! Such a good time! 😀🍷🖌 #fridaynight #paint #wine #sisters #fall https://t.co/BWoK7RD4bg,2022-09-17 01:41:16,
217,Tweet Suite,0.0,#Wine vs. Water?? How true is this #winelovers? #wineoclock #winefacts https://t.co/CB2ZyVRMTR,2022-09-17 01:40:07,"Naples, FL"
218,Instagram,0.0,Going here tonight🍷🔥 #wine #redwine #bordeux #saintemillion #chateaufombrauge #rocknrollstyle #7horse https://t.co/Q6IBnJwUO3,2022-09-17 01:39:32,Seattle
219,Twitter for iPad,7.0,RT @BartlettBacchus: 1992 #Shafer Hillside Select. A fully mature 30 year old wine that’s still fresh and lush. A classic HHS that’s full o…,2022-09-17 01:38:54,#Bangkok #Isaan #Thailand 
220,Twitter Web App,0.0,"Music Wine Logo Design

are you looking now for a great designer?
you can knock me
farukial889@gmail.com

Click lin… https://t.co/IkfxPe0de3",2022-09-17 01:38:46,"Barishal,Dhaka,Bangladesh."
221,Twitter for iPhone,2.0,"#TwitterSupperClub
#FridayNightFeast!

Baked Sweet &amp; Sour Pork Ribs
Steamed Yellow Squash
Baked Potato w/Rosemary/T… https://t.co/N19OgaPrBd",2022-09-17 01:37:34,#365Sunrises
222,Sentiment_Analysis_Aishwarya,0.0,"Citrine and Lapis Lazuli 3 strands, gold filled bracelet. Gemstone, 3 strands #bracelet. Blue and Yellow… https://t.co/96PEAOINHP",2022-09-17 01:37:30,
223,Instagram,0.0,"#Malaysia Day celebrations with a nice bottle of #Syrah from #Tunisia 
#Wine #WineOnMyTime #ChateauDefleur #Shiraz… https://t.co/N0jNiPApKE",2022-09-17 01:36:21,Asia
224,Twitter for iPhone,0.0,Good morning everybody‼︎ What's up? We hope you'll have a wonderful weekend from now on. Don't lose to the coronavi… https://t.co/O3ZQUfXyeD,2022-09-17 01:35:02,
225,Twitter for Android,0.0,"Why Does a Triangle Have 180 Degrees?

How many degrees do the three angles of a triangle contain? They've got 180… https://t.co/S27NCwektN",2022-09-17 01:33:11,"Tucson, AZ"
226,Bot_Project_2021,0.0,Set Of 4 Unsigned Early American Pressed Glass Clear Cordial Wine Glasses Featuring Diamond Etched Line Pattern Flo… https://t.co/nWHHywEuyL,2022-09-17 01:32:42,
227,poghjwekfjbwrfkewfmbnrfkjqwbdfi,0.0,Dictionary of Gastronomy by Andre Simon and Robin Howe Vintage 1970 Food Cooking Herbs Wine Reference Culinary Gift… https://t.co/lE56gHMMWM,2022-09-17 01:32:30,"Augusta, GA 🇺🇸"
228,Cloud Campaign,0.0,"Did you know?

Our wristbands are tear, stretch and water resistant. As always, we ship THE SAME DAY! 🙌

Browse wri… https://t.co/xNdjoW86cp",2022-09-17 01:30:13,"Atlanta, GA"
229,Twitter for iPhone,0.0,"Woodenhead Vintners (Santa Rosa, CA) Reserve Pass Deal: “Two for one tastings!”@WoodenheadWines #ReservePass member… https://t.co/2hUzztRjJa",2022-09-17 01:29:14,"Lynchburg, Virginia"
230,Twitter for iPhone,0.0,"My MIL gets me 

#wine @GrothWines https://t.co/28pCzX3cuk",2022-09-17 01:27:55,"Fort Lauderdale, FL"
231,Twitter for iPhone,7.0,"RT @silvano10: So far, quite good! 2017 Castello Di Ama Haiku… paired with home made ricotta &amp; spinach cannelloni  #wine #italianfood https…",2022-09-17 01:24:17,
232,Twitter Web App,4.0,"RT @rumraisin_eth: A bodega, name is derived from Spanish word for ""wine cellar"". Thinking of #subdomains for #ebodega #ens one can have su…",2022-09-17 01:24:12,New York City
233,Twitter for iPhone,1.0,RT @weissfoundation: BID $105 for a $300 value of Prp Wine and help us create a world where every child gets a great education.  BID: https…,2022-09-17 01:22:58,"Naperville, IL"
234,Twitter for Android,3.0,RT @MRHelmus: Invasive pests can't do math but we can. My genius postdoc Stephanie Lewkiewicz modeled #spottedlanternfly dynamics to show t…,2022-09-17 01:15:03,
